# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	92240	92779	-	HENGBM_00215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W636
contig_3	cds	92793	93107	-	HENGBM_00216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHX0
contig_3	cds	93123	93491	-	HENGBM_00217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CJU6
contig_3	cds	93544	93813	-	HENGBM_00218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDS6
contig_3	cds	93816	94007	-	HENGBM_00219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CEM0
contig_3	cds	94011	94424	-	HENGBM_00220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CHZ6
contig_3	cds	94438	95130	-	HENGBM_00221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8J3
contig_3	cds	95135	95479	-	HENGBM_00222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W602
contig_3	cds	95490	95765	-	HENGBM_00223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CHF0
contig_3	cds	95788	96612	-	HENGBM_00224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W6E1
contig_3	cds	96632	96928	-	HENGBM_00225	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W862
contig_3	cds	96925	97527	-	HENGBM_00226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CKD6
contig_3	cds	97542	98177	-	HENGBM_00227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W6T4
contig_3	cds	98235	98546	-	HENGBM_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3B6
contig_3	cds	98751	99647	-	HENGBM_00229	515.0	5.9e-183	1.003	0.901	0.880	UniRef:UniRef90_A0A1I5X697
contig_4	cds	268	2544	-	HENGBM_00230	1513.0	0.0	1.0	1.0	0.993	UniRef:UniRef90_A0A9Q3W8U6
contig_4	cds	2883	3275	+	HENGBM_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B81CCE
contig_4	cds	3276	4190	-	HENGBM_00232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8CC9C
contig_4	cds	4265	5206	-	HENGBM_00233	580.0	1.4e-208	1.0	1.0	0.958	UniRef:UniRef90_UPI00047CB28D
contig_4	cds	5419	5631	+	HENGBM_00234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W918
contig_4	cds	5708	6391	+	HENGBM_00235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9Z5
contig_4	cds	6407	9223	-	HENGBM_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3WA63
contig_4	cds	9286	9702	-	HENGBM_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8X8
contig_4	cds	9707	10144	-	HENGBM_00238	182.0	1.7e-56	0.993	0.894	0.597	UniRef:UniRef90_A0A1V5QU56
contig_5	cds	7	459	+	HENGBM_00239	-	-	-	-	-	-
contig_5	cds	630	1469	+	HENGBM_00240	493.0	1.3e-174	0.950	0.826	0.992	UniRef:UniRef90_A0A2T1AHX7
contig_6	cds	44	628	+	HENGBM_00241	-	-	-	-	-	-
contig_7	cds	156	617	-	HENGBM_00242	296.0	1.5e-101	1.0	1.0	0.993	UniRef:UniRef90_A0A2T1ANE1
contig_7	cds	703	1227	-	HENGBM_00243	-	-	-	-	-	-
contig_8	cds	111	1139	+	HENGBM_00244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4E4
contig_8	cds	1477	2916	+	HENGBM_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0035A887C1
contig_8	cds	2916	3836	+	HENGBM_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZF70
contig_8	cds	3983	6460	+	HENGBM_00247	1655.0	0.0	1.0	1.0	0.994	UniRef:UniRef90_A0A9Q3ZBU3
contig_8	cds	6474	6734	+	HENGBM_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D81421
contig_8	cds	6734	7039	+	HENGBM_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B83271
contig_8	cds	7041	8645	+	HENGBM_00250	1064.0	0.0	1.0	0.994	0.991	UniRef:UniRef90_A0A9Q3W1Q2
contig_8	cds	8815	11109	+	HENGBM_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W313
contig_8	cds	11199	11957	-	HENGBM_00252	492.0	9.9e-176	1.0	1.0	0.988	UniRef:UniRef90_K0CED1
contig_8	cds	12210	13169	-	HENGBM_00253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3W9
contig_8	cds	13333	14355	+	HENGBM_00254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W257
contig_8	cds	14496	14918	-	HENGBM_00255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2W9
contig_8	cds	14915	15157	-	HENGBM_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1M6
contig_8	cds	15253	16089	-	HENGBM_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4F4
contig_8	cds	16475	18607	+	HENGBM_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5C493
contig_8	cds	18615	19457	+	HENGBM_00259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZF72
contig_8	cds	19523	20590	+	HENGBM_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BFB7
contig_8	cds	20590	21354	+	HENGBM_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDK4
contig_8	cds	21357	22514	+	HENGBM_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5C99B
contig_8	cds	22542	23462	+	HENGBM_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CE65
contig_8	cds	23665	24804	+	HENGBM_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BD4F
contig_8	cds	24893	26842	+	HENGBM_00265	1182.0	0.0	1.0	1.0	0.980	UniRef:UniRef90_K0C8X4
contig_8	cds	27049	27831	+	HENGBM_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047C47E1
contig_8	cds	27938	28240	-	HENGBM_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3F0
contig_8	cds	28350	28832	-	HENGBM_00268	-	-	-	-	-	-
contig_8	cds	28913	30328	-	HENGBM_00269	892.0	0.0	1.0	1.0	0.987	UniRef:UniRef90_K0CEE1
contig_8	cds	30458	31609	-	HENGBM_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W268
contig_8	cds	31917	33125	+	HENGBM_00271	756.0	3.1e-275	1.0	1.0	0.990	UniRef:UniRef90_K0CBD7
contig_8	cds	33343	33789	+	HENGBM_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8540D
contig_8	cds	33879	34307	+	HENGBM_00273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4G4
contig_8	cds	34456	35301	+	HENGBM_00274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBI0
contig_8	cds	35845	36243	-	HENGBM_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BF5E
contig_8	cds	36240	36503	-	HENGBM_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047C5681
contig_8	cds	36615	37391	+	HENGBM_00277	518.0	4.7e-186	1.0	1.0	0.977	UniRef:UniRef90_K0C8Y2
contig_8	cds	38242	39216	+	HENGBM_00278	612.0	7.1e-221	1.0	1.0	0.960	UniRef:UniRef90_K0CEE8
contig_8	cds	39405	40016	+	HENGBM_00279	367.0	8.1e-128	0.995	0.995	0.926	UniRef:UniRef90_K0CE78
contig_8	cds	40251	40658	+	HENGBM_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VYZ2
contig_8	cds	41056	42555	+	HENGBM_00281	1007.0	0.0	1.0	1.0	0.978	UniRef:UniRef90_K0C8Y6
contig_8	cds	42568	43707	+	HENGBM_00282	721.0	3.5e-262	0.992	0.997	0.960	UniRef:UniRef90_K0CBW4
contig_8	cds	43707	44135	+	HENGBM_00283	286.0	8.5e-98	1.0	1.0	0.958	UniRef:UniRef90_K0CEF2
contig_8	cds	44158	46368	+	HENGBM_00284	1350.0	0.0	1.0	1.0	0.967	UniRef:UniRef90_A0A9Q3W279
contig_8	cds	46598	48370	+	HENGBM_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BE55
contig_8	cds	48456	49073	-	HENGBM_00286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1P8
contig_8	cds	49758	50282	+	HENGBM_00287	345.0	2.3e-120	1.0	0.994	0.966	UniRef:UniRef90_K0CBW7
contig_8	cds	50578	52017	+	HENGBM_00288	948.0	0.0	1.0	0.947	0.958	UniRef:UniRef90_K0CBX1
contig_8	cds	52223	53356	+	HENGBM_00289	741.0	3.0e-270	0.997	0.989	0.965	UniRef:UniRef90_A0A9Q3W338
contig_8	cds	53461	54729	+	HENGBM_00290	775.0	5.0e-282	1.0	1.0	0.900	UniRef:UniRef90_UPI0035A98EE6
contig_8	cds	54851	56206	+	HENGBM_00291	-	-	-	-	-	-
contig_8	cds	56210	57154	+	HENGBM_00292	-	-	-	-	-	-
contig_8	cds	57180	58511	+	HENGBM_00293	401.0	7.0e-134	0.973	0.962	0.506	UniRef:UniRef90_A0A1H3CPR5
contig_8	cds	58529	58684	+	HENGBM_00294	-	-	-	-	-	-
contig_8	cds	58720	59583	+	HENGBM_00295	-	-	-	-	-	-
contig_8	cds	59618	61474	+	HENGBM_00296	1203.0	0.0	0.998	1.0	0.924	UniRef:UniRef90_A0A9Q3ZF85
contig_8	cds	61476	63329	+	HENGBM_00297	1089.0	0.0	0.982	0.981	0.881	UniRef:UniRef90_UPI001932C744
contig_8	cds	63481	64110	+	HENGBM_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0035A82009
contig_8	cds	64112	65287	+	HENGBM_00299	788.0	4.1e-288	0.997	0.997	0.967	UniRef:UniRef90_K0CBY2
contig_8	cds	65465	66772	+	HENGBM_00300	795.0	8.9e-290	0.961	0.998	0.962	UniRef:UniRef90_A0A9Q3W1U3
contig_8	cds	67041	67406	-	HENGBM_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W373
contig_8	cds	67403	67702	-	HENGBM_00302	200.0	2.6e-65	1.0	0.990	0.980	UniRef:UniRef90_A0A9Q3VZ12
contig_8	cds	67770	69092	-	HENGBM_00303	818.0	1.2e-298	1.0	1.0	0.998	UniRef:UniRef90_A0A9Q3W347
contig_8	cds	69085	69615	-	HENGBM_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BEDC
contig_8	cds	69618	70754	-	HENGBM_00305	674.0	1.5e-243	1.008	1.0	0.900	UniRef:UniRef90_A0A9Q3W410
contig_8	cds	70865	71284	-	HENGBM_00306	292.0	1.8e-100	0.986	0.979	0.971	UniRef:UniRef90_K0C919
contig_8	cds	71311	72480	-	HENGBM_00307	764.0	1.0e-278	1.0	1.0	0.985	UniRef:UniRef90_A0A9Q3W306
contig_8	cds	72477	74141	-	HENGBM_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0024E1C0D8
contig_8	cds	74374	75384	+	HENGBM_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047983A2
contig_8	cds	75585	76199	+	HENGBM_00310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBJ4
contig_8	cds	76218	76994	+	HENGBM_00311	444.0	1.8e-156	0.984	0.984	0.925	UniRef:UniRef90_K0C924
contig_8	cds	77694	79667	+	HENGBM_00312	1229.0	0.0	1.002	1.0	0.979	UniRef:UniRef90_K0CBZ9
contig_8	cds	79803	81194	-	HENGBM_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8CDF0
contig_8	cds	81486	82682	+	HENGBM_00314	685.0	4.3e-247	0.947	0.913	0.981	UniRef:UniRef90_K0CED2
contig_8	cds	82974	83855	+	HENGBM_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B89946
contig_8	cds	83845	85125	+	HENGBM_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5CEB7
contig_8	cds	85128	86765	+	HENGBM_00317	1103.0	0.0	1.0	0.996	0.996	UniRef:UniRef90_UPI0006D7AD92
contig_8	cds	86778	88154	+	HENGBM_00318	918.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_UPI0006D5BDA0
contig_8	cds	88362	89672	-	HENGBM_00319	845.0	1.9e-309	1.0	1.0	0.995	UniRef:UniRef90_UPI001FD0B33A
contig_8	cds	89879	90982	+	HENGBM_00320	723.0	6.4e-263	1.0	0.961	0.981	UniRef:UniRef90_UPI0006D862C8
contig_8	cds	90979	92361	+	HENGBM_00321	889.0	0.0	1.0	1.0	0.993	UniRef:UniRef90_UPI0006D5C807
contig_8	cds	92321	93433	+	HENGBM_00322	733.0	1.4e-267	0.957	1.0	0.994	UniRef:UniRef90_UPI0015C6CC1C
contig_8	cds	93426	94223	+	HENGBM_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8BD65
contig_8	cds	94223	95530	+	HENGBM_00324	806.0	8.8e-294	1.0	1.0	0.995	UniRef:UniRef90_UPI0004AD5014
contig_8	cds	95490	96602	+	HENGBM_00325	735.0	6.1e-268	1.0	1.0	0.997	UniRef:UniRef90_UPI0006D7A4E7
contig_8	tRNA	96757	96832	-	HENGBM_00326	84.5	-	-	-	-	-
contig_8	cds	96901	98091	-	HENGBM_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8A805
contig_8	cds	98360	100375	+	HENGBM_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VZ24
contig_8	cds	100472	101248	-	HENGBM_00329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B87CBE
contig_8	cds	101430	101702	+	HENGBM_00330	-	-	-	-	-	-
contig_8	cds	102883	103365	-	HENGBM_00331	327.0	2.0e-113	0.988	0.946	0.962	UniRef:UniRef90_K0CEL3
contig_8	cds	103534	104607	+	HENGBM_00332	681.0	4.8e-247	1.0	1.0	0.944	UniRef:UniRef90_K0CEF3
contig_8	cds	104719	105336	+	HENGBM_00333	388.0	3.9e-136	1.0	1.0	0.922	UniRef:UniRef90_UPI00105B8DF2
contig_8	cds	105460	105765	-	HENGBM_00334	185.0	2.6e-59	1.0	1.0	0.950	UniRef:UniRef90_A0A9Q3ZBX4
contig_8	cds	105752	106177	-	HENGBM_00335	257.0	2.2e-86	1.0	1.0	0.922	UniRef:UniRef90_UPI00105B74C6
contig_8	cds	106475	109978	+	HENGBM_00336	1459.0	0.0	1.003	1.0	0.857	UniRef:UniRef90_K0CC23
contig_8	cds	110230	111153	+	HENGBM_00337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1W1
contig_8	cds	111341	113656	+	HENGBM_00338	1352.0	0.0	1.0	1.0	0.907	UniRef:UniRef90_UPI0013584366
contig_8	cds	113818	114396	+	HENGBM_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VZ37
contig_8	cds	114406	114618	+	HENGBM_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W364
contig_8	cds	114723	116597	-	HENGBM_00341	1278.0	0.0	1.0	1.0	0.987	UniRef:UniRef90_K0CC27
contig_8	cds	116913	117782	+	HENGBM_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W430
contig_8	cds	117881	118135	+	HENGBM_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B910CA
contig_8	cds	118155	118442	+	HENGBM_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0017CB902E
contig_8	cds	118417	118890	-	HENGBM_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000E2225F5
contig_8	cds	118890	119291	-	HENGBM_00346	266.0	1.8e-90	1.0	1.0	0.955	UniRef:UniRef90_UPI0006D5BA3E
contig_8	cds	119300	119689	-	HENGBM_00347	242.0	7.8e-81	0.992	0.992	0.930	UniRef:UniRef90_UPI0006D5C04D
contig_8	cds	119699	120094	-	HENGBM_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0024E245EB
contig_8	cds	120102	120881	-	HENGBM_00349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012DF6E57
contig_8	cds	120878	122086	-	HENGBM_00350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00068849B8
contig_8	cds	122375	122977	-	HENGBM_00351	402.0	1.0e-141	0.985	0.961	0.990	UniRef:UniRef90_A0A9Q3W326
contig_8	cds	123143	125689	+	HENGBM_00352	1581.0	0.0	0.998	0.971	0.968	UniRef:UniRef90_A0A9Q3W1T7
contig_8	cds	125722	127152	+	HENGBM_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004BA5524
contig_8	cds	127149	128126	+	HENGBM_00354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBK5
contig_8	cds	128128	129252	+	HENGBM_00355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F3C13D2
contig_8	cds	129249	130388	+	HENGBM_00356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B9171A
contig_8	cds	130417	131652	-	HENGBM_00357	801.0	6.4e-293	1.0	1.0	0.985	UniRef:UniRef90_K0C958
contig_8	cds	131817	132548	+	HENGBM_00358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGT6
contig_8	cds	132548	133516	+	HENGBM_00359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8343E
contig_8	cds	133608	133919	+	HENGBM_00360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CEG8
contig_8	cds	134133	134891	-	HENGBM_00361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BB2D
contig_8	cds	135167	136387	+	HENGBM_00362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W371
contig_8	cds	136390	136674	+	HENGBM_00363	156.0	4.4e-48	1.0	1.0	0.936	UniRef:UniRef90_K0CC33
contig_8	cds	136795	137244	+	HENGBM_00364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W438
contig_8	cds	137881	138864	-	HENGBM_00365	610.0	3.7e-220	1.0	1.0	0.991	UniRef:UniRef90_UPI000BCF9344
contig_8	cds	138893	139858	+	HENGBM_00366	595.0	3.2e-214	0.978	1.0	0.990	UniRef:UniRef90_K0CBR6
contig_8	cds	140206	140997	+	HENGBM_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007A732D4
contig_8	cds	141001	142176	-	HENGBM_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B84D51
contig_8	cds	142386	144011	+	HENGBM_00369	1088.0	0.0	1.0	1.0	0.985	UniRef:UniRef90_A0A9Q3ZBK9
contig_8	cds	144086	145915	-	HENGBM_00370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFA1
contig_8	cds	145912	146163	-	HENGBM_00371	-	-	-	-	-	-
contig_8	cds	146284	148236	-	HENGBM_00372	1169.0	0.0	0.951	0.951	0.947	UniRef:UniRef90_K0CEH7
contig_8	cds	148239	149054	-	HENGBM_00373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDP6
contig_8	cds	149101	150258	-	HENGBM_00374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGU0
contig_8	cds	150367	151977	-	HENGBM_00375	1028.0	0.0	1.0	1.0	0.978	UniRef:UniRef90_K0CC42
contig_8	cds	152005	152877	-	HENGBM_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3C6
contig_8	cds	152940	154715	-	HENGBM_00377	1128.0	0.0	0.993	0.993	0.966	UniRef:UniRef90_K0CEI3
contig_8	cds	154921	155529	+	HENGBM_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E653
contig_8	cds	155526	155726	+	HENGBM_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B89B02
contig_8	tRNA	155856	155931	+	HENGBM_00380	84.7	-	-	-	-	-
contig_8	tRNA	155978	156054	+	HENGBM_00381	93.0	-	-	-	-	-
contig_8	cds	156376	156483	+	HENGBM_00382	-	-	-	-	-	-
contig_8	cds	156705	158054	+	HENGBM_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5CCD2
contig_8	cds	158170	159240	+	HENGBM_00384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2F4
contig_8	cds	159209	160171	+	HENGBM_00385	541.0	3.4e-193	0.919	0.993	0.905	UniRef:UniRef90_K0CEI7
contig_8	cds	160215	160493	+	HENGBM_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1W6
contig_8	cds	160493	163120	+	HENGBM_00387	1710.0	0.0	1.0	1.0	0.975	UniRef:UniRef90_K0C981
contig_8	cds	163120	164469	+	HENGBM_00388	865.0	0.0	1.0	1.0	0.942	UniRef:UniRef90_K0CC51
contig_8	cds	164753	165760	+	HENGBM_00389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8B6AE
contig_8	cds	165897	166103	-	HENGBM_00390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBZ1
contig_8	cds	166523	168634	+	HENGBM_00391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDQ5
contig_8	cds	168631	168867	+	HENGBM_00392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8BE06
contig_8	cds	168966	169796	-	HENGBM_00393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1Z8
contig_8	cds	169793	170374	-	HENGBM_00394	-	-	-	-	-	-
contig_8	cds	170560	171174	-	HENGBM_00395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VZ76
contig_8	cds	171516	172178	+	HENGBM_00396	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8DA73
contig_8	cds	172251	172709	-	HENGBM_00397	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B868A7
contig_8	cds	173017	175743	+	HENGBM_00398	1764.0	0.0	0.978	0.978	0.998	UniRef:UniRef90_A0A9Q3W466
contig_8	cds	175763	176290	+	HENGBM_00399	330.0	3.0e-114	1.0	1.0	0.966	UniRef:UniRef90_K0CEQ8
contig_8	cds	176303	177328	+	HENGBM_00400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W358
contig_8	cds	177401	178027	+	HENGBM_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1X6
contig_8	cds	178258	178728	+	HENGBM_00402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4Q6
contig_8	cds	178733	179755	+	HENGBM_00403	628.0	9.8e-227	1.0	1.0	0.956	UniRef:UniRef90_UPI00135CF6A4
contig_8	cds	179752	180912	+	HENGBM_00404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFB1
contig_8	cds	180896	181459	+	HENGBM_00405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBZ6
contig_8	cds	181469	182203	+	HENGBM_00406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDR3
contig_8	cds	182356	183078	+	HENGBM_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8C938
contig_8	cds	183132	184136	+	HENGBM_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0035A9AA50
contig_8	cds	184319	185416	-	HENGBM_00409	683.0	1.6e-247	1.0	1.0	0.970	UniRef:UniRef90_K0CEL1
contig_8	cds	185511	186518	-	HENGBM_00410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VZ88
contig_8	cds	186511	187524	-	HENGBM_00411	655.0	1.7e-237	1.0	1.0	0.976	UniRef:UniRef90_K0C9B0
contig_8	cds	187534	188571	-	HENGBM_00412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5B94E
contig_8	cds	188935	190158	+	HENGBM_00413	762.0	3.4e-277	0.983	0.959	0.945	UniRef:UniRef90_K0CES4
contig_8	cds	190383	193832	-	HENGBM_00414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047D0A8A
contig_8	cds	194113	194988	+	HENGBM_00415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047B1537
contig_8	cds	195084	196535	+	HENGBM_00416	947.0	0.0	1.0	0.974	0.996	UniRef:UniRef90_A0A9Q3W771
contig_8	cds	196463	196732	-	HENGBM_00417	-	-	-	-	-	-
contig_8	cds	196853	198199	+	HENGBM_00418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W5D5
contig_8	cds	198201	199454	+	HENGBM_00419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W5U2
contig_8	cds	199454	200272	+	HENGBM_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4Y1
contig_8	cds	200272	200937	+	HENGBM_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CBZ2
contig_8	cds	200951	201571	+	HENGBM_00422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZD26
contig_8	cds	201593	202822	+	HENGBM_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGE1
contig_8	cds	202826	204127	+	HENGBM_00424	-	-	-	-	-	-
contig_8	cds	204129	204341	+	HENGBM_00425	116.0	1.1e-32	0.957	0.859	0.896	UniRef:UniRef90_K0CEM4
contig_8	cds	204555	205652	-	HENGBM_00426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0024E215E8
contig_8	cds	205783	206925	+	HENGBM_00427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W501
contig_8	cds	206912	207712	-	HENGBM_00428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W6A0
contig_8	cds	207891	209048	+	HENGBM_00429	772.0	5.1e-282	1.0	0.992	0.974	UniRef:UniRef90_K0CEU5
contig_8	cds	209176	210351	+	HENGBM_00430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047B843F
contig_8	cds	210351	211055	+	HENGBM_00431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BF7A
contig_8	cds	211389	214097	+	HENGBM_00432	1580.0	0.0	0.914	0.905	0.930	UniRef:UniRef90_K0C9D0
